game_id,season,team_A,team_B,match_type,sets_A,sets_B,win_A,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,A_srv_eff,B_srv_eff,diff_srv_eff,A_atk_eff,B_atk_eff,diff_atk_eff,A_blk_share,B_blk_share,diff_blk_share,A_srv_share,B_srv_share,diff_srv_share,A_errors_total,B_errors_total,diff_errors_total,A_scoreboard_points,B_scoreboard_points,match_total_points,A_errors_rate,B_errors_rate,diff_errors_rate,A_rec_quality_gap,B_rec_quality_gap,diff_rec_quality_gap,sets_sum,loser_sets,A_pts_per_set,B_pts_per_set,diff_pts_per_set,A_scoreboard_pts_per_set,B_scoreboard_pts_per_set,diff_scoreboard_pts_per_set,match_avg_points_per_set,A_errors_per_set,B_errors_per_set,diff_errors_per_set,A_srv_success_pct,B_srv_success_pct,diff_srv_success_pct,A_defense_total,B_defense_total,diff_defense_total,A_pts_rolling3,A_errors_rolling3,A_pts_per_set_rolling3,A_errors_per_set_rolling3,B_pts_rolling3,B_errors_rolling3,B_pts_per_set_rolling3,B_errors_per_set_rolling3,diff_pts_rolling3,diff_errors_rolling3,diff_pts_per_set_rolling3,diff_errors_per_set_rolling3,czy_playoff,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
5385,2015/2016,Muszynianka Muszyna,Budowlani Łódź,3:1,1,3,0,52,21,52,84,8,4,81,8,34,27,131,17,10,40,31,8,68,33,68,93,12,8,76,4,38,20,128,13,8,50,39,10,-16,-12,-16,-9,-4,-4,5,4,-4,7,3,4,2,-10,-8,-2,0.5,0.6666666666666666,-0.16666666666666663,0.09923664122137404,0.2265625,-0.12732585877862596,0.15384615384615385,0.14705882352941177,0.006787330316742085,0.07692307692307693,0.11764705882352941,-0.04072398190045248,33,29,4,81,101,182,0.11148648648648649,0.09764309764309764,0.013843388843388843,-7,-18,11,4,1,13.0,17.0,-4.0,20.25,25.25,-5.0,45.5,8.25,7.25,1.0,4.761904761904762,8.60215053763441,-3.840245775729648,91,84,7,59.0,17.0,19.666666666666668,5.666666666666667,33.0,24.0,11.0,8.0,26.0,-7.0,8.666666666666668,-2.333333333333333,0,4,0.75,0.75,57.5,18.5,0.31922825255400733,1.0,2,0.0,0.0,51.5,26.0,0.1356146469049695,0.0,2,0.75,0.75,6.0,-7.5,0.18361360564903784,1.0,0,0.5,0.5,0,0.5,0.5
5386,2015/2016,Atom Trefl Sopot,BKS Bielsko-Biała,3:0,0,3,0,46,19,46,65,9,3,66,4,44,24,101,6,15,39,39,4,54,27,54,74,8,4,56,3,37,14,92,8,4,35,38,15,-8,-8,-8,-9,1,-1,10,1,7,10,9,-2,11,4,1,-11,0.3333333333333333,0.5,-0.16666666666666669,0.1782178217821782,0.25,-0.07178217821782179,0.08695652173913043,0.2777777777777778,-0.19082125603864736,0.06521739130434782,0.07407407407407407,-0.008856682769726246,19,19,0,65,73,138,0.08189655172413793,0.08558558558558559,-0.0036890338614476575,-20,-23,3,3,0,15.333333333333334,18.0,-2.666666666666666,21.666666666666668,24.333333333333332,-2.6666666666666643,46.0,6.333333333333333,6.333333333333333,0.0,4.615384615384616,5.405405405405405,-0.7900207900207894,81,60,21,51.0,17.0,17.0,5.666666666666667,30.0,15.0,10.0,5.0,21.0,2.0,7.0,0.666666666666667,0,3,1.0,1.0,66.0,23.333333333333332,0.2150943396226415,1.0,2,0.5,0.5,42.5,13.5,0.12346813725490197,0.5,1,0.5,0.5,23.5,9.833333333333332,0.09162620236773952,0.5,0,0.5,0.5,0,0.5,0.5
5387,2015/2016,Chemik Police,KSZO Ostrowiec,3:0,3,0,1,59,28,59,73,14,4,43,1,51,23,88,5,5,44,50,11,31,9,31,52,9,1,59,4,46,10,93,6,11,25,27,5,28,19,28,21,5,3,-16,-3,5,13,-5,-1,-6,19,23,6,0.2857142857142857,0.1111111111111111,0.1746031746031746,0.38636363636363635,0.08602150537634409,0.30034213098729223,0.1864406779661017,0.16129032258064516,0.02515035538545654,0.06779661016949153,0.03225806451612903,0.035538545653362494,20,19,1,78,51,129,0.09803921568627451,0.09313725490196079,0.004901960784313722,-28,-36,8,3,0,19.666666666666668,10.333333333333334,9.333333333333334,26.0,17.0,9.0,43.0,6.666666666666667,6.333333333333333,0.3333333333333339,5.47945205479452,1.9230769230769231,3.556375131717597,48,70,-22,58.5,16.0,19.5,5.333333333333334,48.0,16.0,16.0,5.333333333333333,10.5,0.0,3.5,8.881784197001252e-16,0,4,0.75,0.75,56.75,18.5,0.3318797221849715,0.6666666666666666,2,0.0,0.0,51.5,26.0,0.22883141762452108,0.0,2,0.75,0.75,5.25,-7.5,0.10304830456045044,0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5389,2015/2016,Chemik Police,Atom Trefl Sopot,3:1,3,1,1,70,25,70,99,11,3,84,5,51,19,127,13,13,53,42,14,65,21,65,95,11,5,88,3,58,23,121,13,14,47,39,13,5,4,5,4,0,-2,-4,2,-7,-4,6,0,-1,6,3,1,0.2727272727272727,0.45454545454545453,-0.18181818181818182,0.2125984251968504,0.1652892561983471,0.04730916899850329,0.2,0.2,0.0,0.04285714285714286,0.07692307692307693,-0.03406593406593407,29,27,2,97,94,191,0.0935483870967742,0.08881578947368421,0.0047325976230899874,-32,-35,3,4,1,17.5,16.25,1.25,24.25,23.5,0.75,47.75,7.25,6.75,0.5,3.0303030303030303,5.263157894736842,-2.2328548644338113,97,102,-5,58.666666666666664,17.333333333333332,19.555555555555557,5.777777777777779,73.5,26.5,16.45,5.9,-14.833333333333336,-9.166666666666668,3.105555555555558,-0.12222222222222179,0,5,0.8,0.8,57.2,18.8,0.34277650502070445,0.6666666666666666,4,0.75,0.75,61.0,22.25,0.2058752101625257,0.6666666666666666,1,0.050000000000000044,0.050000000000000044,-3.799999999999997,-3.4499999999999993,0.13690129485817876,0.0,0,0.5,0.5,0,0.5,0.5
5390,2015/2016,Developres Rzeszów,PTPS Piła,3:0,0,3,0,53,16,53,69,6,6,70,4,58,28,109,12,9,39,36,8,55,23,55,73,3,4,63,6,22,6,110,9,8,42,38,9,-2,-7,-2,-4,3,2,7,-2,36,22,-1,3,1,-3,-2,-1,1.0,1.3333333333333333,-0.33333333333333326,0.1651376146788991,0.22727272727272727,-0.06213511259382817,0.1509433962264151,0.16363636363636364,-0.012692967409948547,0.11320754716981132,0.07272727272727272,0.0404802744425386,22,18,4,71,77,148,0.08870967741935484,0.07317073170731707,0.015538945712037774,-30,-16,-14,3,0,17.666666666666668,18.333333333333332,-0.6666666666666643,23.666666666666668,25.666666666666668,-2.0,49.333333333333336,7.333333333333333,6.0,1.333333333333333,8.695652173913043,5.47945205479452,3.2162001191185228,79,71,8,51.5,18.0,17.166666666666668,6.0,,,,,,,,,0,3,0.6666666666666666,0.6666666666666666,58.333333333333336,21.0,0.2980471033478169,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,53.333333333333336,22.0,0.25337424825002464,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,5.0,-1.0,0.044672855097792286,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5391,2015/2016,Developres Rzeszów,Pałac Bydgoszcz,3:2,3,2,1,74,27,74,104,11,5,94,3,47,13,142,7,11,54,38,15,78,29,78,104,10,3,93,5,43,21,172,17,15,64,37,11,-4,-2,-4,0,1,2,1,-2,4,-8,-30,-10,-4,-10,1,4,0.45454545454545453,0.3,0.15454545454545454,0.2535211267605634,0.18604651162790697,0.0674746151326564,0.20270270270270271,0.14102564102564102,0.06167706167706169,0.06756756756756757,0.038461538461538464,0.029106029106029108,21,32,-11,106,99,205,0.061764705882352944,0.08672086720867209,-0.024956161326319143,-34,-22,-12,5,2,14.8,15.6,-0.7999999999999989,21.2,19.8,1.3999999999999986,41.0,4.2,6.4,-2.2,4.807692307692308,2.8846153846153846,1.9230769230769238,105,108,-3,52.0,19.333333333333332,17.333333333333332,6.444444444444444,48.0,16.0,16.0,5.333333333333334,4.0,3.333333333333332,1.3333333333333321,1.1111111111111098,0,4,0.5,0.5,57.0,21.25,0.26481973118058744,0.3333333333333333,4,0.25,0.25,42.5,19.0,0.10173195796504603,0.3333333333333333,0,0.25,0.25,14.5,2.25,0.1630877732155414,0.0,0,0.5,0.5,0,0.5,0.5
5392,2015/2016,PTPS Piła,Chemik Police,3:0,0,3,0,25,8,25,45,3,0,62,8,29,15,88,5,11,20,23,5,62,35,62,73,11,8,42,0,57,48,101,4,4,43,43,11,-37,-27,-37,-28,-8,-8,20,8,-28,-33,-13,1,7,-23,-20,-6,0.0,0.7272727272727273,-0.7272727272727273,0.045454545454545456,0.3465346534653465,-0.30108010801080104,0.2,0.1774193548387097,0.022580645161290325,0.0,0.12903225806451613,-0.12903225806451613,16,15,1,40,78,118,0.08205128205128205,0.06944444444444445,0.012606837606837604,-14,-9,-5,3,0,8.333333333333334,20.666666666666668,-12.333333333333334,13.333333333333334,26.0,-12.666666666666666,39.333333333333336,5.333333333333333,5.0,0.33333333333333304,0.0,10.95890410958904,-10.95890410958904,73,46,27,53.333333333333336,22.0,16.277777777777775,6.5,55.0,21.0,18.333333333333336,7.0,-1.6666666666666643,1.0,-2.0555555555555607,-0.5,0,4,0.5,0.5,53.75,21.0,0.2468488680057003,0.6666666666666666,6,0.8333333333333334,0.8,59.333333333333336,20.5,0.3210801583833955,0.6666666666666666,-2,-0.33333333333333337,-0.30000000000000004,-5.583333333333336,0.5,-0.07423129037769519,0.0,0,0.5,0.5,0,0.5,0.5
5393,2015/2016,KSZO Ostrowiec,Atom Trefl Sopot,3:0,0,3,0,43,10,43,59,5,5,68,8,37,17,82,8,6,33,40,5,56,25,56,74,6,8,54,5,31,18,87,6,5,42,48,6,-13,-15,-13,-15,-1,-3,14,3,6,-1,-5,2,1,-9,-8,-1,1.0,1.3333333333333333,-0.33333333333333326,0.23170731707317074,0.3563218390804598,-0.12461452200728904,0.11627906976744186,0.10714285714285714,0.009136212624584722,0.11627906976744186,0.14285714285714285,-0.02657807308970099,21,17,4,60,77,137,0.10047846889952153,0.07906976744186046,0.021408701457661064,-20,-13,-7,3,0,14.333333333333334,18.666666666666668,-4.333333333333334,20.0,25.666666666666668,-5.666666666666668,45.666666666666664,7.0,5.666666666666667,1.333333333333333,8.47457627118644,10.81081081081081,-2.336234539624371,74,59,15,55.0,36.0,13.75,9.0,70.66666666666667,26.666666666666668,16.383333333333333,6.183333333333334,-15.666666666666671,9.333333333333332,-2.633333333333333,2.8166666666666664,0,3,0.0,0.0,44.666666666666664,23.666666666666668,0.18122811354179538,0.0,5,0.6,0.6,61.8,23.2,0.19775801936968998,0.3333333333333333,-2,-0.6,-0.6,-17.133333333333333,0.46666666666666856,-0.016529905827894598,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5394,2015/2016,BKS Bielsko-Biała,Muszynianka Muszyna,3:1,3,1,1,79,37,79,97,7,4,81,1,54,36,145,8,7,58,40,17,68,28,68,84,3,1,90,4,50,34,168,15,17,60,36,7,11,9,11,13,4,3,-9,-3,4,2,-23,-7,-10,-2,4,10,0.5714285714285714,0.3333333333333333,0.23809523809523808,0.296551724137931,0.16666666666666666,0.12988505747126436,0.21518987341772153,0.10294117647058823,0.1122486969471333,0.05063291139240506,0.014705882352941176,0.03592702903946389,16,22,-6,101,84,185,0.04953560371517028,0.06432748538011696,-0.014791881664946674,-18,-16,-2,4,1,19.75,17.0,2.75,25.25,21.0,4.25,46.25,4.0,5.5,-1.5,4.123711340206185,1.1904761904761905,2.9332351497299944,88,107,-19,55.0,12.0,18.333333333333332,4.0,57.0,19.0,16.972222222222225,5.694444444444444,-2.0,-7.0,1.3611111111111072,-1.6944444444444438,0,3,0.6666666666666666,0.6666666666666666,46.333333333333336,15.333333333333334,0.1656454248366013,0.6666666666666666,5,0.6,0.6,56.4,21.4,0.27522993028748066,0.6666666666666666,-2,0.06666666666666665,0.06666666666666665,-10.066666666666663,-6.066666666666665,-0.10958450545087936,0.0,0,0.5,0.5,0,0.5,0.5
5395,2015/2016,Volley Wrocław,Budowlani Łódź,3:1,3,1,1,76,43,76,95,10,7,64,4,42,23,107,4,11,50,47,19,56,22,56,75,11,4,85,7,46,32,131,6,19,41,31,11,20,21,20,20,-1,3,-21,-3,-4,-9,-24,-2,-8,9,16,8,0.7,0.36363636363636365,0.3363636363636363,0.32710280373831774,0.12213740458015267,0.20496539915816508,0.25,0.19642857142857142,0.053571428571428575,0.09210526315789473,0.07142857142857142,0.020676691729323307,18,24,-6,100,74,174,0.06766917293233082,0.08247422680412371,-0.014805053871792886,-19,-14,-5,4,1,19.0,14.0,5.0,25.0,18.5,6.5,43.5,4.5,6.0,-1.5,7.368421052631578,5.333333333333334,2.035087719298244,75,104,-29,55.0,15.5,18.333333333333336,5.166666666666667,50.5,26.5,14.0,7.625,4.5,-11.0,4.333333333333336,-2.458333333333333,0,5,0.8,0.8,60.6,21.0,0.2409234925606135,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,57.0,27.0,0.16593059793664633,0.3333333333333333,2,0.46666666666666673,0.46666666666666673,3.6000000000000014,-6.0,0.07499289462396716,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5396,2015/2016,Legionovia,MKS Dąbrowa Górnicza,3:2,3,2,1,64,29,64,96,11,12,91,19,34,17,130,11,7,40,31,12,75,39,75,107,17,19,85,12,53,26,130,13,12,49,38,7,-11,-10,-11,-11,-6,-7,6,7,-19,-9,0,-2,-5,-9,-7,5,1.0909090909090908,1.1176470588235294,-0.02673796791443861,0.16923076923076924,0.18461538461538463,-0.015384615384615385,0.1875,0.09333333333333334,0.09416666666666666,0.1875,0.25333333333333335,-0.06583333333333335,41,42,-1,106,116,222,0.12933753943217666,0.13043478260869565,-0.0010972431765189916,-17,-27,10,5,2,12.8,15.0,-2.1999999999999993,21.2,23.2,-2.0,44.4,8.2,8.4,-0.20000000000000107,12.5,17.75700934579439,-5.2570093457943905,98,97,1,39.0,21.0,10.958333333333332,5.916666666666666,50.0,21.0,16.666666666666664,7.0,-11.0,0.0,-5.708333333333332,-1.083333333333334,0,4,0.0,0.0,40.75,22.0,0.0703178240993367,0.0,4,0.5,0.5,60.25,28.0,0.2103701990612259,0.6666666666666666,0,-0.5,-0.5,-19.5,-6.0,-0.1400523749618892,-0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5397,2015/2016,Pałac Bydgoszcz,Legionovia,3:2,2,3,0,72,34,72,99,13,6,91,10,45,31,143,13,11,56,39,10,77,38,77,103,12,10,86,6,49,33,138,11,10,56,41,11,-5,-4,-5,-4,1,-4,5,4,-4,-2,5,2,1,0,-2,-1,0.46153846153846156,0.8333333333333334,-0.3717948717948718,0.22377622377622378,0.2536231884057971,-0.02984696462957334,0.1388888888888889,0.14285714285714285,-0.003968253968253954,0.08333333333333333,0.12987012987012986,-0.04653679653679653,36,29,7,101,113,214,0.10810810810810811,0.08868501529051988,0.019423092817588236,-14,-16,2,5,2,14.4,15.4,-1.0,20.2,22.6,-2.400000000000002,42.8,7.2,5.8,1.4000000000000004,6.0606060606060606,9.70873786407767,-3.6481318034716086,102,96,6,37.0,22.0,12.333333333333334,7.333333333333334,42.5,23.0,14.166666666666666,7.666666666666666,-5.5,-1.0,-1.8333333333333321,-0.33333333333333215,0,5,0.2,0.2,49.6,21.6,0.11859486869761822,0.3333333333333333,5,0.2,0.2,45.4,25.8,0.09010041312562321,0.3333333333333333,0,0.0,0.0,4.200000000000003,-4.199999999999999,0.02849445557199501,0.0,0,0.5,0.5,0,0.5,0.5
5398,2015/2016,Budowlani Łódź,MKS Dąbrowa Górnicza,3:1,3,1,1,78,39,78,99,9,8,76,4,46,26,131,7,15,55,42,15,63,28,63,87,11,4,90,8,38,18,140,11,15,44,31,15,15,11,15,12,-2,4,-14,-4,8,8,-9,-4,0,11,11,0,0.8888888888888888,0.36363636363636365,0.5252525252525252,0.25190839694656486,0.12857142857142856,0.1233369683751363,0.19230769230769232,0.23809523809523808,-0.045787545787545764,0.10256410256410256,0.06349206349206349,0.03907203907203907,20,30,-10,108,83,191,0.06535947712418301,0.0946372239747634,-0.02927774685058039,-20,-20,0,4,1,19.5,15.75,3.75,27.0,20.75,6.25,47.75,5.0,7.5,-2.5,8.080808080808081,4.597701149425287,3.4831069313827943,91,105,-14,70.0,28.0,17.5,7.0,58.333333333333336,28.0,16.11111111111111,7.466666666666668,11.666666666666664,0.0,1.3888888888888893,-0.4666666666666677,0,4,0.25,0.25,56.75,26.25,0.1549822995975229,0.3333333333333333,5,0.4,0.4,63.2,30.8,0.20521923617205765,0.6666666666666666,-1,-0.15000000000000002,-0.15000000000000002,-6.450000000000003,-4.550000000000001,-0.050236936574534735,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5399,2015/2016,Volley Wrocław,BKS Bielsko-Biała,3:0,3,0,1,56,30,56,74,8,6,49,6,45,18,100,7,7,41,41,9,39,16,39,56,7,6,66,6,35,17,93,7,9,26,28,7,17,14,17,18,1,0,-17,0,10,1,7,0,-2,15,13,2,0.75,0.8571428571428571,-0.1071428571428571,0.27,0.10752688172043011,0.1624731182795699,0.16071428571428573,0.1794871794871795,-0.01877289377289376,0.10714285714285714,0.15384615384615385,-0.04670329670329672,21,20,1,76,60,136,0.09417040358744394,0.09302325581395349,0.0011471477734904534,-27,-18,-9,3,0,18.666666666666668,13.0,5.666666666666668,25.333333333333332,20.0,5.333333333333332,45.333333333333336,7.0,6.666666666666667,0.33333333333333304,8.108108108108109,10.714285714285714,-2.6061776061776047,56,75,-19,62.0,16.333333333333332,18.555555555555557,4.944444444444445,42.0,17.0,14.0,5.666666666666666,20.0,-0.6666666666666679,4.555555555555557,-0.7222222222222214,0,6,0.8333333333333334,0.8,63.166666666666664,20.5,0.2552867110902309,0.6666666666666666,4,0.75,0.75,54.5,15.5,0.19837199966193375,1.0,2,0.08333333333333337,0.050000000000000044,8.666666666666664,5.0,0.05691471142829713,-0.33333333333333337,0,0.5,0.5,0,0.5,0.5
5401,2015/2016,Pałac Bydgoszcz,Atom Trefl Sopot,3:1,1,3,0,65,28,65,92,5,8,91,7,43,24,156,7,24,51,33,6,80,33,80,98,7,7,87,8,54,41,149,13,6,49,33,24,-15,-5,-15,-6,-2,1,4,-1,-11,-17,7,-6,18,2,0,-18,1.6,1.0,0.6000000000000001,0.1282051282051282,0.20134228187919462,-0.07313715367406642,0.09230769230769231,0.3,-0.20769230769230768,0.12307692307692308,0.0875,0.03557692307692309,19,28,-9,93,99,192,0.05604719764011799,0.08383233532934131,-0.02778513768922332,-19,-13,-6,4,1,16.25,20.0,-3.75,23.25,24.75,-1.5,48.0,4.75,7.0,-2.25,8.695652173913043,7.142857142857142,1.5527950310559007,115,93,22,48.666666666666664,26.666666666666668,13.022222222222224,7.288888888888889,63.666666666666664,22.666666666666668,17.472222222222225,6.138888888888888,-15.0,4.0,-4.450000000000001,1.1500000000000004,0,6,0.16666666666666666,0.2,53.333333333333336,24.0,0.13612509454405247,0.0,6,0.6666666666666666,0.6,60.833333333333336,22.166666666666668,0.22418532265481828,0.3333333333333333,0,-0.5,-0.39999999999999997,-7.5,1.8333333333333321,-0.0880602281107658,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5402,2015/2016,Muszynianka Muszyna,KSZO Ostrowiec,3:0,3,0,1,60,32,60,75,7,7,43,0,49,26,90,3,6,42,47,11,33,7,33,47,4,0,68,7,36,17,92,9,11,27,29,6,27,25,27,28,3,7,-25,-7,13,9,-2,-6,-5,15,18,5,1.0,0.0,1.0,0.36666666666666664,0.07608695652173914,0.2905797101449275,0.18333333333333332,0.18181818181818182,0.0015151515151514972,0.11666666666666667,0.0,0.11666666666666667,10,20,-10,80,43,123,0.04807692307692308,0.0966183574879227,-0.048541434410999625,-23,-19,-4,3,0,20.0,11.0,9.0,26.666666666666668,14.333333333333334,12.333333333333334,41.0,3.3333333333333335,6.666666666666667,-3.3333333333333335,9.333333333333334,0.0,9.333333333333334,49,79,-30,55.5,25.0,16.333333333333336,6.958333333333334,39.5,17.5,13.166666666666668,5.833333333333333,16.0,7.5,3.166666666666668,1.1250000000000009,0,6,0.5,0.6,58.333333333333336,21.5,0.257136053017345,0.3333333333333333,4,0.0,0.0,44.25,23.0,0.19384791442463925,0.0,2,0.5,0.6,14.083333333333336,-1.5,0.06328813859270574,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5403,2015/2016,PTPS Piła,Atom Trefl Sopot,3:1,3,1,1,64,29,64,95,6,5,71,7,34,21,133,7,9,43,32,16,68,28,68,84,13,7,89,5,44,26,160,13,16,51,32,10,-4,1,-4,11,-7,-2,-18,2,-10,-5,-27,-6,-7,-8,0,6,0.8333333333333334,0.5384615384615384,0.29487179487179493,0.20300751879699247,0.1375,0.06550751879699246,0.25,0.14705882352941177,0.10294117647058823,0.078125,0.10294117647058823,-0.02481617647058823,20,31,-11,95,88,183,0.06688963210702341,0.09309309309309309,-0.026203460986069682,-13,-18,5,4,1,16.0,17.0,-1.0,23.75,22.0,1.75,45.75,5.0,7.75,-2.75,5.263157894736842,8.333333333333332,-3.0701754385964906,80,105,-25,43.666666666666664,17.333333333333332,14.555555555555555,5.777777777777778,67.0,24.0,18.305555555555557,6.472222222222221,-23.333333333333336,-6.666666666666668,-3.7500000000000018,-0.6944444444444438,0,5,0.4,0.4,48.0,20.0,0.20657000349546933,0.3333333333333333,7,0.7142857142857143,0.6,63.57142857142857,23.0,0.22092203111544345,0.6666666666666666,-2,-0.3142857142857143,-0.19999999999999996,-15.57142857142857,-3.0,-0.014352027619974117,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5404,2015/2016,Developres Rzeszów,Chemik Police,3:0,0,3,0,30,9,30,49,5,0,63,7,38,19,86,12,9,23,27,7,56,28,56,73,10,7,44,0,50,39,89,5,7,40,45,9,-26,-19,-26,-24,-5,-7,19,7,-12,-20,-3,7,2,-17,-18,-2,0.0,0.7,-0.7,0.023255813953488372,0.3146067415730337,-0.29135092761954534,0.23333333333333334,0.16071428571428573,0.07261904761904761,0.0,0.125,-0.125,24,15,9,45,80,125,0.12121212121212122,0.07281553398058252,0.048396587231538696,-19,-11,-8,3,0,10.0,18.666666666666668,-8.666666666666668,15.0,26.666666666666668,-11.666666666666668,41.666666666666664,8.0,5.0,3.0,0.0,9.58904109589041,-9.58904109589041,72,51,21,55.666666666666664,21.666666666666668,15.266666666666666,6.288888888888889,57.333333333333336,19.0,19.11111111111111,6.333333333333333,-1.6666666666666714,2.666666666666668,-3.844444444444445,-0.04444444444444429,0,5,0.6,0.6,60.4,21.2,0.26256001029658266,0.6666666666666666,7,0.8571428571428571,0.8,59.714285714285715,19.714285714285715,0.3247165148236742,1.0,-2,-0.2571428571428571,-0.20000000000000007,0.6857142857142833,1.485714285714284,-0.06215650452709154,-0.33333333333333337,0,0.5,0.5,0,0.5,0.5
5405,2015/2016,Muszynianka Muszyna,Chemik Police,3:0,0,3,0,42,18,42,65,7,3,61,4,46,23,84,6,10,28,33,11,58,25,58,74,13,3,58,3,44,26,104,8,11,45,43,10,-16,-7,-16,-9,-6,0,3,1,2,-3,-20,-2,-1,-17,-10,1,0.42857142857142855,0.23076923076923078,0.19780219780219777,0.14285714285714285,0.25,-0.10714285714285715,0.2619047619047619,0.1724137931034483,0.08949096880131363,0.07142857142857142,0.05172413793103448,0.019704433497536943,17,24,-7,66,75,141,0.08095238095238096,0.1016949152542373,-0.02074253430185634,-23,-18,-5,3,0,14.0,19.333333333333332,-5.333333333333332,22.0,25.0,-3.0,47.0,5.666666666666667,8.0,-2.333333333333333,4.615384615384616,4.054054054054054,0.5613305613305615,71,69,2,57.0,20.0,17.555555555555557,5.75,57.333333333333336,17.666666666666668,19.111111111111114,5.888888888888889,-0.3333333333333357,2.333333333333332,-1.5555555555555571,-0.13888888888888928,0,7,0.5714285714285714,0.6,58.57142857142857,19.857142857142858,0.27278328353867665,0.3333333333333333,8,0.875,0.8,59.25,19.125,0.32345279316734415,1.0,-1,-0.3035714285714286,-0.20000000000000007,-0.6785714285714306,0.7321428571428577,-0.05066950962866751,-0.6666666666666667,0,0.5,0.5,0,0.5,0.5
5407,2015/2016,Volley Wrocław,Developres Rzeszów,3:0,3,0,1,50,35,50,74,6,10,38,3,55,21,90,5,12,35,39,5,39,17,39,53,15,3,68,10,28,19,73,4,5,24,33,12,11,18,11,21,-9,7,-30,-7,27,2,17,1,7,11,6,-7,1.6666666666666667,0.2,1.4666666666666668,0.2,0.2054794520547945,-0.005479452054794498,0.1,0.3076923076923077,-0.2076923076923077,0.2,0.07692307692307693,0.12307692307692308,14,29,-15,79,53,132,0.06930693069306931,0.14948453608247422,-0.08017760538940491,-34,-9,-25,3,0,16.666666666666668,13.0,3.666666666666668,26.333333333333332,17.666666666666668,8.666666666666664,44.0,4.666666666666667,9.666666666666666,-4.999999999999999,13.513513513513514,5.660377358490567,7.8531361550229475,50,73,-23,62.0,17.666666666666668,18.555555555555554,5.388888888888889,72.0,27.0,18.0,6.75,-10.0,-9.333333333333332,0.5555555555555536,-1.3611111111111107,0,7,0.8571428571428571,0.8,62.142857142857146,20.571428571428573,0.2573886095059122,1.0,6,0.5,0.4,55.333333333333336,21.666666666666668,0.2226759775727336,0.3333333333333333,1,0.3571428571428571,0.4,6.80952380952381,-1.095238095238095,0.034712631933178584,0.6666666666666667,0,0.5,0.5,0,0.5,0.5
