game_id,season,team_A,team_B,czy_playoff,sets_A,sets_B,number_of_sets,win_A,A_scoreboard_points,B_scoreboard_points,match_total_points,A_set1_points,B_set1_points,A_set2_points,B_set2_points,A_set3_points,B_set3_points,A_set4_points,B_set4_points,A_set5_points,B_set5_points,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,A_actions,A_srv_eff,A_atk_eff,A_blk_share_skill,A_blk_share_impact,A_srv_share_skill,A_srv_share_impact,A_errors_total,A_opp_errors_pts,A_opp_errors_share,A_defense_total,A_pts_rolling3,A_errors_rolling3,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,B_actions,B_srv_eff,B_atk_eff,B_blk_share_skill,B_blk_share_impact,B_srv_share_skill,B_srv_share_impact,B_errors_total,B_opp_errors_pts,B_opp_errors_share,B_defense_total,B_pts_rolling3,B_errors_rolling3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,diff_srv_eff,diff_atk_eff,diff_blk_share_skill,diff_blk_share_impact,diff_srv_share_skill,diff_srv_share_impact,diff_errors_total,diff_opp_errors_pts,diff_opp_errors_share,diff_defense_total,diff_pts_rolling3,diff_errors_rolling3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
5375,2015/2016,PTPS Piła,KSZO Ostrowiec,0,3,0,3,1,75,61,136,25,16,25,22,25,23,,,,,58,23,58,74,3,1,53,4,41,23,92,6,4,50,54,7,219,-0.02702702702702703,0.43478260869565216,0.1206896551724138,0.09333333333333334,0.017241379310344827,0.013333333333333334,13,17,0.22666666666666666,57,54.0,30.0,1,0.0,0.0,54.0,30.0,0.1836734693877551,0.0,48,11,48,62,9,4,70,1,51,27,90,6,6,40,44,4,222,-0.08064516129032258,0.3111111111111111,0.08333333333333333,0.06557377049180328,0.08333333333333333,0.06557377049180328,16,13,0.21311475409836064,76,,,0,,,,,,,10,12,10,12,-6,-3,-17,3,-10,-4,2,0,-2,10,10,3,0.05361813426329555,0.12367149758454105,0.03735632183908047,0.027759562841530055,-0.06609195402298851,-0.052240437158469946,-3,4,0.013551912568306013,-19,,,1,,,,,,,0,0.5,0.5,0,0.5,0.5
5376,2015/2016,PTPS Piła,Pałac Bydgoszcz,0,0,3,3,0,69,75,144,23,25,23,25,23,25,,,,,48,17,48,70,7,1,71,10,47,25,120,6,13,36,30,11,261,-0.08571428571428572,0.14166666666666666,0.22916666666666666,0.15942028985507245,0.020833333333333332,0.014492753623188406,23,21,0.30434782608695654,84,56.0,21.5,2,0.5,0.5,56.0,21.5,0.30922803904170365,0.5,60,30,60,74,3,5,63,5,51,26,124,9,11,42,34,13,261,0.02702702702702703,0.1774193548387097,0.21666666666666667,0.17333333333333334,0.08333333333333333,0.06666666666666667,17,15,0.2,74,36.0,15.0,2,0.0,0.0,36.5,17.0,0.08505126821370751,0.0,-12,-13,-12,-4,4,-4,8,5,-4,-1,-4,-3,2,-6,-4,-2,-0.11274131274131274,-0.03575268817204302,0.012499999999999983,-0.01391304347826089,-0.0625,-0.05217391304347826,6,6,0.10434782608695653,10,20.0,6.5,0,0.5,0.5,19.5,4.5,0.22417677082799614,0.5,0,0.5,0.5,0,0.5,0.5
5377,2015/2016,Developres Rzeszów,Muszynianka Muszyna,0,0,3,3,0,52,75,127,18,25,23,25,11,25,,,,,40,7,40,54,6,2,66,7,23,9,91,9,9,35,38,3,211,-0.07407407407407407,0.18681318681318682,0.075,0.057692307692307696,0.05,0.038461538461538464,22,12,0.23076923076923078,75,63.0,14.0,1,1.0,1.0,63.0,14.0,0.43209876543209874,1.0,59,27,59,73,7,7,48,2,46,17,85,3,3,43,51,9,206,0.0,0.43529411764705883,0.15254237288135594,0.12,0.11864406779661017,0.09333333333333334,12,16,0.21333333333333335,51,39.0,22.0,2,0.5,0.5,49.0,19.5,0.27043350643486114,0.5,-19,-20,-19,-19,-1,-5,18,5,-23,-8,6,6,6,-8,-13,-6,-0.07407407407407407,-0.24848093083387202,-0.07754237288135594,-0.0623076923076923,-0.06864406779661017,-0.054871794871794874,10,-4,0.017435897435897435,24,24.0,-8.0,-1,0.5,0.5,14.0,-5.5,0.1616652589972376,0.5,0,0.5,0.5,0,0.5,0.5
5378,2015/2016,KSZO Ostrowiec,Developres Rzeszów,0,1,3,4,0,77,100,177,15,25,25,23,12,25,25.0,27.0,,,55,24,55,78,14,6,88,11,39,22,116,11,15,43,37,6,282,-0.10256410256410256,0.14655172413793102,0.10909090909090909,0.07792207792207792,0.10909090909090909,0.07792207792207792,36,22,0.2857142857142857,103,,,1,0.0,0.0,48.0,16.0,0.3111111111111111,0.0,72,44,72,99,11,11,64,6,30,21,109,10,6,46,42,15,272,0.0,0.27522935779816515,0.20833333333333334,0.15,0.1527777777777778,0.11,27,28,0.28,70,,,2,0.5,0.5,51.5,18.0,0.30945597612264275,0.5,-17,-20,-17,-21,3,-5,24,5,9,1,7,1,9,-3,-5,-9,-0.10256410256410256,-0.12867763366023413,-0.09924242424242426,-0.07207792207792207,-0.043686868686868705,-0.03207792207792208,9,-6,0.005714285714285672,33,,,-1,-0.5,-0.5,-3.5,-2.0,0.0016551349884683653,-0.5,0,0.5,0.5,0,0.5,0.5
5379,2015/2016,BKS Bielsko-Biała,Chemik Police,0,3,0,3,1,75,65,140,25,22,25,20,25,23,,,,,55,23,55,74,4,5,60,2,48,28,102,6,8,36,35,14,236,0.013513513513513514,0.21568627450980393,0.2545454545454545,0.18666666666666668,0.09090909090909091,0.06666666666666667,12,20,0.26666666666666666,68,,,1,0.0,0.0,30.0,15.0,0.03125,0.0,54,21,54,66,6,2,70,5,40,20,126,12,15,44,35,8,262,-0.06060606060606061,0.1349206349206349,0.14814814814814814,0.12307692307692308,0.037037037037037035,0.03076923076923077,23,11,0.16923076923076924,85,56.0,19.0,3,1.0,1.0,57.666666666666664,17.0,0.39753275127308374,1.0,1,2,1,8,-2,3,-10,-3,8,8,-24,-6,-7,-8,0,6,0.07411957411957412,0.08076563958916902,0.10639730639730638,0.06358974358974359,0.05387205387205388,0.035897435897435895,-11,9,0.09743589743589742,-17,,,-2,-1.0,-1.0,-27.666666666666664,-2.0,-0.36628275127308374,-1.0,0,0.5,0.5,0,0.5,0.5
5380,2015/2016,Budowlani Łódź,Atom Trefl Sopot,0,1,3,4,0,96,102,198,28,26,24,26,23,25,21.0,25.0,,,70,26,70,97,8,4,92,2,40,24,155,18,11,48,31,18,344,-0.041237113402061855,0.12258064516129032,0.2571428571428571,0.1875,0.05714285714285714,0.041666666666666664,28,26,0.2708333333333333,103,,,1,0.0,0.0,33.0,24.0,0.14864864864864866,0.0,70,28,70,100,8,2,89,4,45,30,162,12,18,57,35,11,351,-0.06,0.16666666666666666,0.15714285714285714,0.10784313725490197,0.02857142857142857,0.0196078431372549,24,32,0.3137254901960784,107,77.0,29.0,2,1.0,1.0,64.0,23.0,0.23930817610062893,1.0,0,-2,0,-3,0,2,3,-2,-5,-6,-7,6,-7,-9,-4,7,0.018762886597938143,-0.04408602150537634,0.09999999999999998,0.07965686274509803,0.02857142857142857,0.022058823529411763,4,-6,-0.04289215686274511,-4,,,-1,-1.0,-1.0,-31.0,1.0,-0.09065952745198028,-1.0,0,0.5,0.5,0,0.5,0.5
5381,2015/2016,Legionovia,Muszynianka Muszyna,0,1,3,4,0,69,97,166,18,25,18,25,25,22,8.0,25.0,,,49,17,49,70,12,5,85,6,43,17,119,8,14,38,32,6,274,-0.1,0.13445378151260504,0.12244897959183673,0.08695652173913043,0.10204081632653061,0.07246376811594203,26,20,0.2898550724637681,99,29.0,16.0,2,0.0,0.0,38.0,21.0,0.038055222088835536,0.0,73,41,73,96,11,6,58,5,50,29,133,7,6,53,40,14,287,-0.052083333333333336,0.3007518796992481,0.1917808219178082,0.14432989690721648,0.0821917808219178,0.061855670103092786,23,24,0.24742268041237114,64,49.0,17.0,3,0.6666666666666666,0.6666666666666666,52.333333333333336,17.0,0.3253870435055937,0.6666666666666666,-24,-24,-24,-26,1,-1,27,1,-7,-12,-14,1,8,-15,-8,-8,-0.04791666666666667,-0.16629809818664307,-0.06933184232597148,-0.05737337516808605,0.01984903550461281,0.010608098012849246,3,-4,0.04243239205139698,35,-20.0,-1.0,-1,-0.6666666666666666,-0.6666666666666666,-14.333333333333336,4.0,-0.28733182141675817,-0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5382,2015/2016,MKS Dąbrowa Górnicza,Volley Wrocław,0,3,1,4,1,90,85,175,15,25,25,20,25,21,25.0,19.0,,,65,32,65,89,12,8,73,5,41,25,135,17,10,46,34,11,297,-0.0449438202247191,0.14074074074074075,0.16923076923076924,0.12222222222222222,0.12307692307692308,0.08888888888888889,34,25,0.2777777777777778,83,76.0,36.0,2,0.0,0.0,62.0,30.5,0.27894145632351,0.0,54,20,54,86,13,5,77,8,38,14,117,5,11,39,33,10,280,-0.09302325581395349,0.19658119658119658,0.18518518518518517,0.11764705882352941,0.09259259259259259,0.058823529411764705,26,31,0.36470588235294116,88,69.5,24.0,3,1.0,1.0,65.0,21.666666666666668,0.26509010292502083,1.0,11,12,11,3,-1,3,-4,-3,3,11,18,12,-1,7,1,1,0.04807943558923439,-0.05584045584045583,-0.015954415954415935,0.004575163398692808,0.030484330484330496,0.030065359477124187,8,-6,-0.08692810457516337,-5,6.5,12.0,-1,-1.0,-1.0,-3.0,8.833333333333332,0.013851353398489141,-1.0,0,0.5,0.5,0,0.5,0.5
5383,2015/2016,Pałac Bydgoszcz,MKS Dąbrowa Górnicza,0,0,3,3,0,59,75,134,22,25,19,25,18,25,,,,,37,16,37,61,9,0,67,6,36,21,101,10,15,31,31,6,229,-0.14754098360655737,0.0594059405940594,0.16216216216216217,0.1016949152542373,0.0,0.0,25,22,0.3728813559322034,82,37.0,19.0,3,0.3333333333333333,0.3333333333333333,44.333333333333336,17.0,0.11584063042204157,0.3333333333333333,52,30,52,73,6,6,52,0,45,21,98,11,6,31,32,15,223,0.0,0.14285714285714285,0.28846153846153844,0.2,0.11538461538461539,0.08,17,23,0.30666666666666664,58,48.0,25.0,3,0.3333333333333333,0.3333333333333333,63.0,31.666666666666668,0.23287455112925357,0.3333333333333333,-15,-14,-15,-12,3,-6,15,6,-9,0,3,-1,9,0,-1,-9,-0.14754098360655737,-0.08345120226308345,-0.12629937629937626,-0.09830508474576272,-0.11538461538461539,-0.08,8,-1,0.06621468926553675,24,-11.0,-6.0,0,0.0,0.0,-18.666666666666664,-14.666666666666668,-0.117033920707212,0.0,0,0.5,0.5,0,0.5,0.5
5384,2015/2016,Volley Wrocław,Legionovia,0,3,0,3,1,75,53,128,25,23,25,22,25,8,,,,,54,33,54,74,3,5,46,3,33,15,94,8,6,34,36,15,214,0.02702702702702703,0.2127659574468085,0.2777777777777778,0.2,0.09259259259259259,0.06666666666666667,14,21,0.28,52,56.0,17.0,4,0.75,0.75,62.25,22.75,0.24796287633906475,0.6666666666666666,38,13,38,54,8,3,71,5,35,15,99,7,15,29,29,6,224,-0.09259259259259259,0.0707070707070707,0.15789473684210525,0.11320754716981132,0.07894736842105263,0.05660377358490566,20,15,0.2830188679245283,86,47.0,26.0,3,0.0,0.0,41.666666666666664,22.666666666666668,0.07018807523009203,0.0,16,20,16,20,-5,2,-25,-2,-2,0,-5,1,-9,5,7,9,0.11961961961961962,0.14205888673973782,0.11988304093567254,0.08679245283018869,0.01364522417153996,0.010062893081761004,-6,6,-0.003018867924528268,-34,9.0,-9.0,1,0.75,0.75,20.583333333333336,0.08333333333333215,0.1777748011089727,0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5385,2015/2016,Muszynianka Muszyna,Budowlani Łódź,0,1,3,4,0,83,94,177,17,25,25,19,20,25,21.0,25.0,,,52,21,52,84,8,4,81,8,34,27,131,17,10,40,31,8,296,-0.047619047619047616,0.09923664122137404,0.15384615384615385,0.0963855421686747,0.07692307692307693,0.04819277108433735,33,31,0.37349397590361444,91,59.0,17.0,4,0.75,0.75,57.5,18.5,0.31922825255400733,1.0,68,33,68,93,12,8,76,4,38,20,128,13,8,50,39,10,297,-0.043010752688172046,0.2265625,0.14705882352941177,0.10638297872340426,0.11764705882352941,0.0851063829787234,29,26,0.2765957446808511,84,33.0,24.0,2,0.0,0.0,51.5,26.0,0.1356146469049695,0.0,-16,-12,-16,-9,-4,-4,5,4,-4,7,3,4,2,-10,-8,-2,-0.00460829493087557,-0.12732585877862596,0.006787330316742085,-0.009997436554729552,-0.04072398190045248,-0.03691361189438605,4,5,0.09689823122276336,7,26.0,-7.0,2,0.75,0.75,6.0,-7.5,0.18361360564903784,1.0,0,0.5,0.5,0,0.5,0.5
5386,2015/2016,Atom Trefl Sopot,BKS Bielsko-Biała,0,0,3,3,0,64,75,139,22,25,21,25,21,25,,,,,46,19,46,65,9,3,66,4,44,24,101,6,15,39,39,4,232,-0.09230769230769231,0.1782178217821782,0.08695652173913043,0.0625,0.06521739130434782,0.046875,19,18,0.28125,81,51.0,17.0,3,1.0,1.0,66.0,23.333333333333332,0.2150943396226415,1.0,54,27,54,74,8,4,56,3,37,14,92,8,4,35,38,15,222,-0.05405405405405406,0.25,0.2777777777777778,0.2,0.07407407407407407,0.05333333333333334,19,21,0.28,60,30.0,15.0,2,0.5,0.5,42.5,13.5,0.12346813725490197,0.5,-8,-8,-8,-9,1,-1,10,1,7,10,9,-2,11,4,1,-11,-0.038253638253638256,-0.07178217821782179,-0.19082125603864736,-0.1375,-0.008856682769726246,-0.006458333333333337,0,-3,0.0012499999999999734,21,21.0,2.0,1,0.5,0.5,23.5,9.833333333333332,0.09162620236773952,0.5,0,0.5,0.5,0,0.5,0.5
5387,2015/2016,Chemik Police,KSZO Ostrowiec,0,3,0,3,1,75,50,125,25,12,25,22,25,16,,,,,59,28,59,73,14,4,43,1,51,23,88,5,5,44,50,11,204,-0.136986301369863,0.38636363636363635,0.1864406779661017,0.14666666666666667,0.06779661016949153,0.05333333333333334,20,16,0.21333333333333335,48,58.5,16.0,4,0.75,0.75,56.75,18.5,0.3318797221849715,0.6666666666666666,31,9,31,52,9,1,59,4,46,10,93,6,11,25,27,5,204,-0.15384615384615385,0.08602150537634409,0.16129032258064516,0.1,0.03225806451612903,0.02,19,19,0.38,70,48.0,16.0,2,0.0,0.0,51.5,26.0,0.22883141762452108,0.0,28,19,28,21,5,3,-16,-3,5,13,-5,-1,-6,19,23,6,0.01685985247629085,0.30034213098729223,0.02515035538545654,0.04666666666666666,0.035538545653362494,0.03333333333333334,1,-3,-0.16666666666666666,-22,10.5,0.0,2,0.75,0.75,5.25,-7.5,0.10304830456045044,0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5389,2015/2016,Chemik Police,Atom Trefl Sopot,0,3,1,4,1,100,94,194,25,18,28,26,20,25,27.0,25.0,,,70,25,70,99,11,3,84,5,51,19,127,13,13,53,42,14,310,-0.08080808080808081,0.2125984251968504,0.2,0.14,0.04285714285714286,0.03,29,30,0.3,97,58.666666666666664,17.333333333333332,5,0.8,0.8,57.2,18.8,0.34277650502070445,0.6666666666666666,65,21,65,95,11,5,88,3,58,23,121,13,14,47,39,13,304,-0.06315789473684211,0.1652892561983471,0.2,0.13829787234042554,0.07692307692307693,0.05319148936170213,27,29,0.30851063829787234,102,73.5,26.5,4,0.75,0.75,61.0,22.25,0.2058752101625257,0.6666666666666666,5,4,5,4,0,-2,-4,2,-7,-4,6,0,-1,6,3,1,-0.017650186071238708,0.04730916899850329,0.0,0.001702127659574476,-0.03406593406593407,-0.02319148936170213,2,1,-0.008510638297872353,-5,-14.833333333333336,-9.166666666666668,1,0.050000000000000044,0.050000000000000044,-3.799999999999997,-3.4499999999999993,0.13690129485817876,0.0,0,0.5,0.5,0,0.5,0.5
5390,2015/2016,Developres Rzeszów,PTPS Piła,0,0,3,3,0,67,75,142,23,25,22,25,22,25,,,,,53,16,53,69,6,6,70,4,58,28,109,12,9,39,36,8,248,0.0,0.1651376146788991,0.1509433962264151,0.11940298507462686,0.11320754716981132,0.08955223880597014,22,14,0.208955223880597,79,51.5,18.0,3,0.6666666666666666,0.6666666666666666,58.333333333333336,21.0,0.2980471033478169,0.6666666666666666,55,23,55,73,3,4,63,6,22,6,110,9,8,42,38,9,246,0.0136986301369863,0.22727272727272727,0.16363636363636364,0.12,0.07272727272727272,0.05333333333333334,18,20,0.26666666666666666,71,,,3,0.3333333333333333,0.3333333333333333,53.333333333333336,22.0,0.25337424825002464,0.3333333333333333,-2,-7,-2,-4,3,2,7,-2,36,22,-1,3,1,-3,-2,-1,-0.0136986301369863,-0.06213511259382817,-0.012692967409948547,-0.0005970149253731322,0.0404802744425386,0.03621890547263681,4,-6,-0.057711442786069655,8,,,0,0.3333333333333333,0.3333333333333333,5.0,-1.0,0.044672855097792286,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5391,2015/2016,Developres Rzeszów,Pałac Bydgoszcz,0,3,2,5,1,105,103,208,25,20,25,23,18,25,22.0,25.0,15.0,10.0,74,27,74,104,11,5,94,3,47,13,142,7,11,54,38,15,340,-0.057692307692307696,0.2535211267605634,0.20270270270270271,0.14285714285714285,0.06756756756756757,0.047619047619047616,21,31,0.29523809523809524,105,52.0,19.333333333333332,4,0.5,0.5,57.0,21.25,0.26481973118058744,0.3333333333333333,78,29,78,104,10,3,93,5,43,21,172,17,15,64,37,11,369,-0.0673076923076923,0.18604651162790697,0.14102564102564102,0.10679611650485436,0.038461538461538464,0.02912621359223301,32,25,0.24271844660194175,108,48.0,16.0,4,0.25,0.25,42.5,19.0,0.10173195796504603,0.3333333333333333,-4,-2,-4,0,1,2,1,-2,4,-8,-30,-10,-4,-10,1,4,0.009615384615384609,0.0674746151326564,0.06167706167706169,0.036061026352288486,0.029106029106029108,0.018492834026814606,-11,6,0.05251964863615349,-3,4.0,3.333333333333332,0,0.25,0.25,14.5,2.25,0.1630877732155414,0.0,0,0.5,0.5,0,0.5,0.5
5392,2015/2016,PTPS Piła,Chemik Police,0,0,3,3,0,43,75,118,18,25,13,25,12,25,,,,,25,8,25,45,3,0,62,8,29,15,88,5,11,20,23,5,195,-0.06666666666666667,0.045454545454545456,0.2,0.11627906976744186,0.0,0.0,16,18,0.4186046511627907,73,53.333333333333336,22.0,4,0.5,0.5,53.75,21.0,0.2468488680057003,0.6666666666666666,62,35,62,73,11,8,42,0,57,48,101,4,4,43,43,11,216,-0.0410958904109589,0.3465346534653465,0.1774193548387097,0.14666666666666667,0.12903225806451613,0.10666666666666667,15,13,0.17333333333333334,46,55.0,21.0,6,0.8333333333333334,0.8,59.333333333333336,20.5,0.3210801583833955,0.6666666666666666,-37,-27,-37,-28,-8,-8,20,8,-28,-33,-13,1,7,-23,-20,-6,-0.025570776255707764,-0.30108010801080104,0.022580645161290325,-0.03038759689922481,-0.12903225806451613,-0.10666666666666667,1,5,0.24527131782945738,27,-1.6666666666666643,1.0,-2,-0.33333333333333337,-0.30000000000000004,-5.583333333333336,0.5,-0.07423129037769519,0.0,0,0.5,0.5,0,0.5,0.5
5393,2015/2016,KSZO Ostrowiec,Atom Trefl Sopot,0,0,3,3,0,58,75,133,20,25,23,25,15,25,,,,,43,10,43,59,5,5,68,8,37,17,82,8,6,33,40,5,209,0.0,0.23170731707317074,0.11627906976744186,0.08620689655172414,0.11627906976744186,0.08620689655172414,21,15,0.25862068965517243,74,55.0,36.0,3,0.0,0.0,44.666666666666664,23.666666666666668,0.18122811354179538,0.0,56,25,56,74,6,8,54,5,31,18,87,6,5,42,48,6,215,0.02702702702702703,0.3563218390804598,0.10714285714285714,0.08,0.14285714285714285,0.10666666666666667,17,19,0.25333333333333335,59,70.66666666666667,26.666666666666668,5,0.6,0.6,61.8,23.2,0.19775801936968998,0.3333333333333333,-13,-15,-13,-15,-1,-3,14,3,6,-1,-5,2,1,-9,-8,-1,-0.02702702702702703,-0.12461452200728904,0.009136212624584722,0.006206896551724142,-0.02657807308970099,-0.02045977011494253,4,-4,0.005287356321839076,15,-15.666666666666671,9.333333333333332,-2,-0.6,-0.6,-17.133333333333333,0.46666666666666856,-0.016529905827894598,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5394,2015/2016,BKS Bielsko-Biała,Muszynianka Muszyna,0,3,1,4,1,98,83,181,23,25,25,20,25,15,25.0,23.0,,,79,37,79,97,7,4,81,1,54,36,145,8,7,58,40,17,323,-0.030927835051546393,0.296551724137931,0.21518987341772153,0.17346938775510204,0.05063291139240506,0.04081632653061224,16,19,0.19387755102040816,88,55.0,12.0,3,0.6666666666666666,0.6666666666666666,46.333333333333336,15.333333333333334,0.1656454248366013,0.6666666666666666,68,28,68,84,3,1,90,4,50,34,168,15,17,60,36,7,342,-0.023809523809523808,0.16666666666666666,0.10294117647058823,0.08433734939759036,0.014705882352941176,0.012048192771084338,22,15,0.18072289156626506,107,57.0,19.0,5,0.6,0.6,56.4,21.4,0.27522993028748066,0.6666666666666666,11,9,11,13,4,3,-9,-3,4,2,-23,-7,-10,-2,4,10,-0.007118311242022585,0.12988505747126436,0.1122486969471333,0.08913203835751168,0.03592702903946389,0.028768133759527904,-6,4,0.013154659454143097,-19,-2.0,-7.0,-2,0.06666666666666665,0.06666666666666665,-10.066666666666663,-6.066666666666665,-0.10958450545087936,0.0,0,0.5,0.5,0,0.5,0.5
5395,2015/2016,Volley Wrocław,Budowlani Łódź,0,3,1,4,1,97,74,171,25,21,22,25,25,13,25.0,15.0,,,76,43,76,95,10,7,64,4,42,23,107,4,11,50,47,19,266,-0.031578947368421054,0.32710280373831774,0.25,0.1958762886597938,0.09210526315789473,0.07216494845360824,18,21,0.21649484536082475,75,55.0,15.5,5,0.8,0.8,60.6,21.0,0.2409234925606135,0.6666666666666666,56,22,56,75,11,4,85,7,46,32,131,6,19,41,31,11,291,-0.09333333333333334,0.12213740458015267,0.19642857142857142,0.14864864864864866,0.07142857142857142,0.05405405405405406,24,18,0.24324324324324326,104,50.5,26.5,3,0.3333333333333333,0.3333333333333333,57.0,27.0,0.16593059793664633,0.3333333333333333,20,21,20,20,-1,3,-21,-3,-4,-9,-24,-2,-8,9,16,8,0.061754385964912284,0.20496539915816508,0.053571428571428575,0.047227640011145156,0.020676691729323307,0.018110894399554184,-6,3,-0.026748397882418506,-29,4.5,-11.0,2,0.46666666666666673,0.46666666666666673,3.6000000000000014,-6.0,0.07499289462396716,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5396,2015/2016,Legionovia,MKS Dąbrowa Górnicza,0,3,2,5,1,97,106,203,16,25,25,22,16,25,25.0,22.0,15.0,12.0,64,29,64,96,11,12,91,19,34,17,130,11,7,40,31,12,317,0.010416666666666666,0.16923076923076924,0.1875,0.12371134020618557,0.1875,0.12371134020618557,41,33,0.3402061855670103,98,39.0,21.0,4,0.0,0.0,40.75,22.0,0.0703178240993367,0.0,75,39,75,107,17,19,85,12,53,26,130,13,12,49,38,7,322,0.018691588785046728,0.18461538461538463,0.09333333333333334,0.0660377358490566,0.25333333333333335,0.1792452830188679,42,31,0.29245283018867924,97,50.0,21.0,4,0.5,0.5,60.25,28.0,0.2103701990612259,0.6666666666666666,-11,-10,-11,-11,-6,-7,6,7,-19,-9,0,-2,-5,-9,-7,5,-0.008274922118380061,-0.015384615384615385,0.09416666666666666,0.05767360435712897,-0.06583333333333335,-0.05553394281268234,-1,2,0.047753355378331086,1,-11.0,0.0,0,-0.5,-0.5,-19.5,-6.0,-0.1400523749618892,-0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5397,2015/2016,Pałac Bydgoszcz,Legionovia,0,2,3,5,0,98,104,202,25,19,19,25,19,25,25.0,20.0,10.0,15.0,72,34,72,99,13,6,91,10,45,31,143,13,11,56,39,10,333,-0.0707070707070707,0.22377622377622378,0.1388888888888889,0.10204081632653061,0.08333333333333333,0.061224489795918366,36,26,0.2653061224489796,102,37.0,22.0,5,0.2,0.2,49.6,21.6,0.11859486869761822,0.3333333333333333,77,38,77,103,12,10,86,6,49,33,138,11,10,56,41,11,327,-0.019417475728155338,0.2536231884057971,0.14285714285714285,0.10576923076923077,0.12987012987012986,0.09615384615384616,29,27,0.25961538461538464,96,42.5,23.0,5,0.2,0.2,45.4,25.8,0.09010041312562321,0.3333333333333333,-5,-4,-5,-4,1,-4,5,4,-4,-2,5,2,1,0,-2,-1,-0.051289594978915366,-0.02984696462957334,-0.003968253968253954,-0.0037284144427001537,-0.04653679653679653,-0.03492935635792779,7,-1,0.005690737833594972,6,-5.5,-1.0,0,0.0,0.0,4.200000000000003,-4.199999999999999,0.02849445557199501,0.0,0,0.5,0.5,0,0.5,0.5
5398,2015/2016,Budowlani Łódź,MKS Dąbrowa Górnicza,0,3,1,4,1,100,86,186,25,17,24,26,25,19,26.0,24.0,,,78,39,78,99,9,8,76,4,46,26,131,7,15,55,42,15,306,-0.010101010101010102,0.25190839694656486,0.19230769230769232,0.15,0.10256410256410256,0.08,20,22,0.22,91,70.0,28.0,4,0.25,0.25,56.75,26.25,0.1549822995975229,0.3333333333333333,63,28,63,87,11,4,90,8,38,18,140,11,15,44,31,15,317,-0.08045977011494253,0.12857142857142856,0.23809523809523808,0.1744186046511628,0.06349206349206349,0.046511627906976744,30,23,0.26744186046511625,105,58.333333333333336,28.0,5,0.4,0.4,63.2,30.8,0.20521923617205765,0.6666666666666666,15,11,15,12,-2,4,-14,-4,8,8,-9,-4,0,11,11,0,0.07035876001393243,0.1233369683751363,-0.045787545787545764,-0.0244186046511628,0.03907203907203907,0.03348837209302326,-10,-1,-0.04744186046511625,-14,11.666666666666664,0.0,-1,-0.15000000000000002,-0.15000000000000002,-6.450000000000003,-4.550000000000001,-0.050236936574534735,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
